unit,cycle,actual_rul,pred_rul,lower_ci,upper_ci,violation_magnitude,outside_ci
42,147,49,67.7366255209315,50.936956521739134,86.12702520567126,18.736625520931497,True
33,156,44,62.73316995637339,47.10266393442623,78.09929732868756,18.733169956373388,True
22,3,199,180.28314431125412,163.2007486631016,196.92315279770443,18.71685568874588,True
23,10,158,176.68950813200345,160.0890625,194.65124019607842,18.689508132003454,True
13,62,101,119.61479396574168,102.4705,133.0257960199005,18.614793965741683,True
33,158,42,60.59263892258613,42.975,74.92334216397099,18.592638922586133,True
78,193,38,56.5516678832523,38.77305194805194,86.32712765957443,18.5516678832523,True
30,168,26,44.52462915677471,26.60099431818182,82.31249999999994,18.524629156774708,True
98,141,15,33.51608216460807,15.567083333333333,53.560903897849464,18.516082164608072,True
75,38,191,172.52346472529067,156.01218460891508,190.0,18.476535274709335,True
45,151,7,25.463537180124998,15.4125,42.00795839380742,18.463537180124998,True
93,139,16,34.430731348486596,17.983333333333334,58.503571428571426,18.430731348486596,True
13,40,123,141.41469170141144,123.23734817813765,155.99631872571604,18.414691701411442,True
31,213,21,39.366043356096554,24.64878706199461,57.81323746312681,18.366043356096554,True
45,116,42,60.31691374447295,45.659134615384616,86.42916666666666,18.31691374447295,True
15,180,27,45.23362138762527,27.86814903846154,66.48991557223262,18.23362138762527,True
98,149,7,25.09821613217914,13.2671875,39.93928571428571,18.09821613217914,True
90,140,14,32.072499482687505,14.801515151515153,60.683333333333316,18.072499482687505,True
30,164,30,48.055015540562,32.00117521367521,72.3553593494066,18.055015540562003,True
35,151,30,47.980037804206795,30.34569293478261,62.73746684350132,17.980037804206795,True
45,131,27,44.961272169776436,27.38829861111111,76.46336538461536,17.961272169776436,True
45,134,24,41.94825946503003,24.726322115384615,58.335576923076914,17.948259465030027,True
22,140,62,44.080859260683305,29.43104631217839,58.86571350762527,17.919140739316695,True
30,179,15,32.83613182037233,20.50745192307692,48.895603448275835,17.83613182037233,True
79,129,70,87.8268978821192,70.48900862068966,105.90675758976728,17.826897882119198,True
25,140,90,72.26871271828995,56.04025286571242,88.68590225563909,17.731287281710053,True
22,4,198,180.4109699404553,168.2411328125,196.40984479610466,17.58903005954471,True
59,205,26,43.50042821325705,29.587980769230768,60.61704545454545,17.500428213257052,True
66,165,37,19.5068254172726,9.540686274509804,33.22625,17.4931745827274,True
44,160,32,49.424320709633754,33.80083333333334,69.78994438264738,17.424320709633754,True
38,4,190,172.6505769203856,150.6973076923077,188.93045610109255,17.34942307961441,True
35,162,19,36.29960340738977,19.34375,53.09756155303029,17.299603407389768,True
13,61,102,119.29116215107783,102.39306603773585,132.4205169444159,17.291162151077828,True
23,8,160,177.2899418957847,161.81275611368142,194.2569147355912,17.289941895784693,True
79,188,11,28.236485452030543,11.711494755244756,41.160256410256395,17.236485452030543,True
15,181,26,43.22179398361354,29.025490196078433,58.66138433515482,17.221793983613537,True
24,129,18,35.20082009572611,21.38611111111111,58.161397058823425,17.200820095726108,True
42,166,30,47.17596751697504,30.03669969512195,68.61848591549295,17.175967516975042,True
45,124,34,51.06545434986401,34.5,78.34999999999997,17.065454349864012,True
61,170,15,32.042673092840296,16.333333333333332,59.44883399209478,17.042673092840296,True
57,128,9,26.006398117809063,13.31826923076923,40.7158309376382,17.006398117809063,True
45,143,15,31.988875696627723,16.579166666666666,47.93396611798629,16.988875696627723,True
15,151,56,72.98052271014427,57.66971529814272,90.52202380952379,16.98052271014427,True
28,137,28,44.95956372129883,28.289583333333333,75.7070982142857,16.959563721298828,True
24,132,15,31.91523915822002,19.353125,48.26378504672897,16.91523915822002,True
86,250,28,11.211979524568534,3.8768075117370895,24.716818561872895,16.788020475431466,True
30,144,50,66.67331991410842,50.4668115942029,84.86846386527142,16.67331991410842,True
58,129,18,34.638600237292444,20.55869272237197,61.23629032258064,16.638600237292444,True
69,1,361,344.3772242723993,204.86515327346413,360.6666666666667,16.622775727600697,True
47,177,37,53.5772306077411,39.26838235294118,72.77604166666666,16.5772306077411,True
33,182,18,34.570378158486015,19.148199672667758,53.794711236660355,16.570378158486015,True
67,280,33,16.441974301658792,6.159048694779116,29.341666666666658,16.558025698341208,True
66,158,44,27.487650078085547,17.396311475409835,41.81796218487395,16.512349921914453,True
37,104,66,82.444799007044,67.47480137711864,97.10123089983023,16.444799007043997,True
39,107,21,37.39743908499716,21.8855,57.65545081967212,16.39743908499716,True
17,217,59,42.60667060902914,28.412499999999998,57.725816993464036,16.393329390970862,True
58,127,20,36.215730294135405,20.904545454545453,59.77625946969696,16.215730294135405,True
85,164,24,40.11382081102999,24.267940354147253,60.401154891304344,16.11382081102999,True
99,165,20,36.01268252731059,20.039583333333333,55.943380376344074,16.012682527310588,True
27,125,31,47.00287262725139,36.15833333333333,59.18057196562835,16.002872627251392,True
44,162,30,45.9174819457522,30.529755434782608,62.814635326335,15.9174819457522,True
36,130,28,43.784530453120865,28.023297574626866,61.59431818181818,15.784530453120865,True
45,126,32,47.69695787018554,32.475,61.77037735849056,15.696957870185543,True
96,304,32,16.344821218959176,7.188365384615385,28.375350877192975,15.655178781040824,True
61,164,21,36.65139965455496,24.06043018094913,49.982283114395166,15.651399654554957,True
28,149,16,31.624790219499744,18.0,60.623062015503834,15.624790219499744,True
90,144,10,25.598392392198992,13.019,49.209797297297236,15.598392392198992,True
48,165,66,50.42038318634255,37.11875,62.631249999999994,15.579616813657452,True
77,138,16,31.56191779142182,16.597433333333335,47.913217213114734,15.56191779142182,True
45,144,14,29.552612168115242,18.23789838576159,43.08482142857141,15.552612168115242,True
74,152,14,29.521427341215507,18.52441176470588,45.13778846153846,15.521427341215507,True
74,148,18,33.463307074961946,18.30838041431262,58.98624999999999,15.463307074961946,True
78,220,11,26.42107661878508,14.200000000000001,41.099040178571414,15.42107661878508,True
69,334,28,12.648974076093857,5.387581168831169,22.80999999999999,15.351025923906143,True
67,283,30,14.653587722125167,6.5004708029197085,25.675249999999973,15.346412277874833,True
81,234,6,21.32401667142254,7.189765451859149,43.36666666666664,15.324016671422541,True
67,268,45,29.697472354458725,13.463021821631878,43.448249999999966,15.302527645541275,True
65,144,9,24.22554975634469,9.595227272727273,42.881349206349206,15.22554975634469,True
20,194,40,24.80132828634289,14.895203488372093,39.39734848484848,15.19867171365711,True
73,180,33,17.847353217841654,10.20233921663443,31.03559322033898,15.152646782158346,True
67,264,49,34.17831489473871,17.477102272727272,48.65624999999997,14.821685105261288,True
58,133,14,28.586751642872986,14.9625,43.79979439497119,14.586751642872986,True
79,179,20,34.51035438301866,20.564285714285713,56.51213768115941,14.510354383018658,True
49,182,33,18.58152489093974,10.726514687882498,31.214583333333326,14.41847510906026,True
22,159,43,28.678437323547428,13.61421130952381,42.86474358974358,14.321562676452572,True
29,146,17,31.312388736523463,18.674479166666668,42.88718253968254,14.312388736523463,True
10,209,13,27.234658321855797,14.4125,50.66749999999998,14.234658321855797,True
32,154,37,22.91678677260927,14.023553719008264,36.60098076923076,14.08321322739073,True
29,137,26,39.94749200412443,26.872608695652175,53.51425545780384,13.947492004124427,True
42,176,20,33.891811365620036,22.275,52.5442708333333,13.891811365620036,True
42,192,4,17.88034174725805,11.522093023255813,28.747758423757844,13.88034174725805,True
43,183,24,37.872252049305345,24.031666666666666,54.389414414414404,13.872252049305345,True
28,150,15,28.856010787563253,17.043181818181818,42.144200109950525,13.856010787563253,True
32,159,32,18.18375339056768,7.41,29.828467465753416,13.81624660943232,True
36,141,17,30.807561195460057,19.956163563829787,42.69661697247706,13.807561195460057,True
24,128,19,32.65969658026748,19.658636363636365,50.83479208584839,13.659696580267479,True
66,171,31,17.35462868882222,9.29730485289328,28.822916666666664,13.64537131117778,True
75,204,25,11.496799057639244,4.486392959541255,21.357499999999995,13.503200942360756,True
59,212,19,32.35387942360738,19.634375000000002,50.9176108374384,13.353879423607381,True
34,84,111,97.72277042680909,79.11357640617223,110.48846153846151,13.277229573190908,True
15,154,53,66.11454738875987,54.133945221445224,82.74556377730794,13.114547388759874,True
73,179,34,21.00815812588037,9.29245870870871,31.956628787878785,12.991841874119629,True
58,134,13,25.984428070241986,15.524270833333334,42.358243006993,12.984428070241986,True
72,192,21,33.98068578299963,21.105901856763925,51.947222222222216,12.980685782999629,True
44,183,9,21.968041756685736,10.386111111111111,36.30275644963143,12.968041756685736,True
15,200,7,19.892840025192562,7.8475,33.36777777777777,12.892840025192562,True
98,142,14,26.850489731939007,16.2475,40.90637351778655,12.850489731939007,True
83,277,16,28.842445244241606,17.338793103448275,51.98299999999999,12.842445244241606,True
98,140,16,28.688171161104407,16.128310810810813,52.84749999999988,12.688171161104407,True
37,151,19,31.641137225831937,20.65905797101449,45.089928292046935,12.641137225831937,True
73,193,20,7.407260263841625,2.6418961447678995,16.932142857142853,12.592739736158375,True
22,171,31,18.436680846762794,9.591676904176905,29.638994565217384,12.563319153237206,True
70,128,9,21.55946667619314,9.755330882352942,37.57874999999999,12.55946667619314,True
97,167,35,47.44264527616415,35.479807692307695,70.40249999999999,12.44264527616415,True
79,192,7,19.432302179383562,9.615540540540541,30.646888888888885,12.432302179383562,True
49,197,18,5.598246090984172,1.9974787685774946,12.493822674418599,12.401753909015827,True
75,211,18,5.618013287143284,2.221815193143126,12.034999999999998,12.381986712856715,True
74,154,12,24.236682214389337,12.843706896551724,37.8837006427915,12.236682214389337,True
58,141,6,18.1696586763211,7.192500000000001,28.64903846153846,12.169658676321099,True
21,142,53,65.13253164733564,53.34706730769231,78.031651542053,12.13253164733564,True
93,132,23,35.09091419931634,23.241204644412193,63.08213383838381,12.090914199316337,True
22,178,24,11.914525042589991,3.662937062937063,20.4872311827957,12.085474957410009,True
56,1,274,261.9522904691252,190.90903840448232,273.6666666666667,12.047709530874783,True
61,178,7,19.0435003353491,7.7475000000000005,38.56708015267176,12.043500335349101,True
90,151,3,14.971894577402878,4.815833333333333,35.37514534883721,11.971894577402878,True
42,185,11,22.885533462250194,11.462091503267974,38.49469696969695,11.885533462250194,True
24,138,9,20.86808331568936,11.872167755991285,35.21169590643274,11.868083315689361,True
15,187,20,31.755186177928056,20.639116379310344,48.51955128205124,11.755186177928056,True
28,160,5,16.625958038072948,5.16875,32.67884615384613,11.625958038072948,True
77,141,13,24.498618786427308,13.791071428571428,38.72062499999998,11.498618786427308,True
15,195,12,23.46872636366766,13.561666666666667,36.894642857142856,11.46872636366766,True
33,192,8,19.4485145083171,8.843055555555555,30.908804347826074,11.4485145083171,True
33,179,21,32.379324294920984,21.22741935483871,45.96433441558438,11.379324294920984,True
42,187,9,20.356574552307787,11.329266467065867,30.81807116104868,11.356574552307787,True
28,156,9,20.32752720251145,11.644421451215218,29.993872889771595,11.327527202511451,True
81,216,24,12.749602024802142,4.39675422705314,21.68350694444444,11.250397975197858,True
87,173,5,16.1859434806865,6.080681818181818,34.06780262878948,11.1859434806865,True
28,152,13,24.077798559299886,13.909821428571428,38.75468749999997,11.077798559299886,True
62,164,16,5.040122123340743,1.94860839246391,10.816991978609622,10.959877876659256,True
42,173,23,33.927742998854114,23.23468085106383,49.08358843537414,10.927742998854114,True
10,207,15,25.913065018953006,16.863415487482506,42.98818181818178,10.913065018953006,True
28,158,7,17.860160458946048,9.044007936507937,34.81249999999994,10.860160458946048,True
7,256,3,13.785192160019324,4.289583333333333,21.76664676966292,10.785192160019324,True
78,224,7,17.77880378250087,7.61875,30.372160904255313,10.77880378250087,True
33,185,15,25.716013171488456,15.144507575757576,40.019236111111105,10.716013171488456,True
21,163,32,42.61095974012602,32.242222222222225,57.95867638650657,10.61095974012602,True
24,131,16,26.536774853344497,16.44284825870647,44.27236555232551,10.536774853344497,True
61,172,13,23.457405344440716,14.994665625813166,34.45828702490168,10.457405344440716,True
79,189,10,20.235636528302944,10.01375,31.86077586206896,10.235636528302944,True
31,233,1,11.223308596323234,4.491532258064516,20.01520833333333,10.223308596323234,True
49,195,20,9.838041880703857,2.875745762711864,17.537575757575752,10.161958119296143,True
22,179,23,12.868629242220063,5.042758215962441,22.728571428571414,10.131370757779937,True
90,148,6,16.097251086670287,9.736875,24.66071586879432,10.097251086670287,True
69,345,17,6.943269700268452,1.6613915797317438,16.015538277511958,10.056730299731548,True
57,127,10,19.956023113569064,10.5425,35.513912337662326,9.956023113569064,True
15,201,6,15.753300036089946,6.836688311688311,31.178159466911765,9.753300036089946,True
86,263,15,5.311416844965686,1.7594367159359086,12.190417907669387,9.688583155034314,True
90,146,8,17.553948612641335,8.138220942982455,34.58178571428571,9.553948612641335,True
35,169,12,21.54710252642999,14.371784363177806,31.10996621621621,9.547102526429988,True
16,206,3,12.535306011584021,4.083333333333334,22.843156645569607,9.535306011584021,True
7,259,0,9.452702034366736,1.8087339743589743,23.8769187154132,9.452702034366736,True
35,175,6,15.441535860289292,7.817809364548495,21.769193218954246,9.441535860289292,True
77,154,0,9.436537996422963,3.1890963203463203,17.092708333333327,9.436537996422963,True
76,189,21,11.627104895195279,6.307656731757451,20.261931818181818,9.372895104804721,True
77,143,11,20.12010874950144,12.206058467741936,33.916107699574866,9.12010874950144,True
86,278,0,9.065723367618004,2.2830882352941178,17.06770833333333,9.065723367618004,True
75,209,20,10.947783494465419,4.718076923076923,19.050833333333323,9.052216505534581,True
93,146,9,18.04567155548751,9.175892857142857,29.4764651880141,9.045671555487509,True
72,196,17,8.053479733943085,2.3969752614878366,16.5525,8.946520266056915,True
70,131,6,14.935457506287609,7.276160145586897,25.6704545454545,8.935457506287609,True
90,149,5,13.923444919266139,5.351955372871403,23.779469122426853,8.923444919266139,True
10,220,2,10.901730874740865,2.1187500000000004,23.015759141494406,8.901730874740865,True
68,192,7,15.876437233730694,8.040625,22.397499999999987,8.876437233730694,True
81,240,0,8.843591302535327,2.434090909090909,14.880697674418599,8.843591302535327,True
13,145,18,26.82280629127863,19.1,35.131249999999994,8.822806291278631,True
89,214,3,11.476904368404293,4.139624505928854,20.993561872909673,8.476904368404293,True
78,222,9,17.308019641102778,9.2125,28.20432692307692,8.308019641102778,True
26,198,1,9.23776673525089,2.3926716549295777,22.612729779411758,8.23776673525089,True
32,182,9,17.211779722273562,9.746818181818181,26.517646855324152,8.211779722273562,True
11,233,7,14.954249588630718,8.73125,21.965532036613272,7.954249588630718,True
42,196,0,7.882985027703677,1.3976923076923076,17.584217171717167,7.882985027703677,True
52,212,1,8.833555052311457,1.7194444444444446,15.62676282051282,7.833555052311457,True
32,172,19,11.300940456019653,4.8271428571428565,18.795454545454543,7.699059543980347,True
69,348,14,6.394454469270289,2.3283637873754155,13.176785714285707,7.605545530729711,True
22,183,19,11.450026563018673,4.874626865671642,18.41517857142857,7.549973436981327,True
32,167,24,16.46701580913042,10.805209187858901,23.601746546076058,7.5329841908695805,True
50,198,0,7.525781601749435,1.7,15.553361974904517,7.525781601749435,True
56,261,14,6.507244145978643,2.279051906779661,13.97297570850202,7.492755854021357,True
70,126,11,18.47102962684944,12.563942307692308,27.342782738095234,7.47102962684944,True
64,271,12,4.676904068550608,1.3007539682539684,11.349242424242423,7.323095931449392,True
66,198,4,11.313604266955451,4.313942307692308,19.588427033492817,7.313604266955451,True
28,153,12,19.262424479951342,12.432785714285714,31.86648622047244,7.262424479951342,True
45,150,8,15.259907176874245,8.060698198198198,22.62772435897436,7.259907176874245,True
79,197,2,9.189605104768207,2.538526392961877,19.749113636363635,7.189605104768207,True
56,273,2,9.179476206097048,2.654166666666667,17.89335038363171,7.179476206097048,True
8,148,2,9.0516644518755,3.4475,13.73946078431372,7.051664451875499,True
77,151,3,9.999293864202718,3.25,24.08501275510204,6.999293864202718,True
58,143,4,10.914826333143216,4.204361676059789,21.108696581196536,6.914826333143216,True
18,185,10,16.8168776977851,12.554166666666667,21.333333333333332,6.816877697785099,True
67,313,0,6.714307457778196,1.174859943977591,17.973972602739725,6.714307457778196,True
30,192,2,8.662702369217854,2.615974903474904,16.12008547008547,6.662702369217854,True
27,155,1,7.577644033573865,3.0342270601987145,14.912379807692307,6.577644033573865,True
31,222,12,18.52570754395284,12.058770161290322,28.98880382049726,6.525707543952841,True
31,234,0,6.508081062467524,0.8950000000000001,12.364169418809222,6.508081062467524,True
67,311,2,8.397112677167348,3.0784202398255816,17.17499999999999,6.397112677167348,True
40,166,22,15.612046452760477,8.732203290246769,21.98173076923077,6.387953547239523,True
10,219,3,9.375997303579826,3.5,18.56965042372881,6.375997303579826,True
98,155,1,7.370232827773228,1.8734271022383544,13.171173091178646,6.370232827773228,True
86,276,2,8.293885018055418,2.394040404040404,20.99819444444441,6.293885018055418,True
25,230,0,6.292959064708922,1.5475,14.074999999999982,6.292959064708922,True
86,274,4,10.203098718314413,4.299886363636364,16.75514408493427,6.203098718314413,True
16,198,11,4.825551552754259,1.5782385773624092,9.483395872420257,6.174448447245741,True
43,207,0,6.104158533397396,0.8059375000000001,15.74613636363636,6.104158533397396,True
89,217,0,6.0946878038953995,1.511046511627907,14.751190476190464,6.0946878038953995,True
74,165,1,7.090238251548453,2.305454545454545,14.291220632397101,6.090238251548453,True
62,178,2,8.074351448396532,3.052330508474576,14.361333052985701,6.074351448396532,True
22,191,11,5.0548468664169945,1.7563844086021505,9.788502673796781,5.9451531335830055,True
28,164,1,6.913460531233609,2.0683268590455053,15.477665623369846,5.913460531233609,True
44,191,1,6.823543386022444,1.4444444444444444,15.999332368082367,5.823543386022444,True
45,154,4,9.805375638735054,4.25,16.715198863636346,5.805375638735054,True
11,239,1,6.802663524992902,1.3291855203619911,13.259627796901887,5.802663524992902,True
61,181,4,9.787819762678474,4.167483777937996,17.692173913043465,5.787819762678474,True
90,152,2,7.786573291445908,2.648828125,14.845908517792093,5.786573291445908,True
25,226,4,9.777841121597305,4.24963768115942,17.29796296296296,5.777841121597305,True
99,185,0,5.673040581638301,1.0558823529411765,17.065384615384602,5.673040581638301,True
96,325,11,5.466741210610071,1.641193181818182,10.61808817013735,5.533258789389929,True
7,255,4,9.495207837291447,4.877830520393812,15.00503977968175,5.4952078372914475,True
35,180,1,6.492244876128539,1.8833333333333333,14.093353658536577,5.492244876128539,True
44,192,0,5.422897816180672,1.2532467532467533,13.48790229885057,5.422897816180672,True
97,202,0,5.373437815458023,0.6,10.384615384615385,5.373437815458023,True
63,174,0,5.276315971112548,0.9871951219512195,15.18413461538461,5.276315971112548,True
10,222,0,5.242984374367617,1.4801704545454546,13.75122389509469,5.242984374367617,True
29,162,1,6.167506506894415,1.7902978600347021,14.968333333333332,5.167506506894415,True
54,256,1,6.120074525244515,1.47007722007722,13.827584051125312,5.120074525244515,True
77,152,2,7.107557542877583,2.2433964932126695,16.07023524720893,5.107557542877583,True
18,194,1,6.105575569364115,1.2579166666666666,13.081277419354834,5.105575569364115,True
75,229,0,5.0037339635081794,1.4125850340136055,13.325213921342767,5.0037339635081794,True
80,185,0,4.99690082692907,0.9888111888111889,10.06956711065573,4.99690082692907,True
19,157,1,5.991298399315393,1.386875,13.57439691444599,4.991298399315393,True
92,341,0,4.9878922314758425,0.7300000000000001,10.705227272727264,4.9878922314758425,True
1,192,0,4.922071238706151,1.433219178082192,11.451891713194234,4.922071238706151,True
87,178,0,4.853342293825495,1.5229783298097253,10.539336075205638,4.853342293825495,True
42,195,1,5.849095966200788,1.623076923076923,11.535416666666666,4.849095966200788,True
95,282,1,5.843924282709489,1.0558823529411765,16.600148443898437,4.843924282709489,True
65,152,1,5.836255007990947,1.2726708074534163,13.492578125,4.836255007990947,True
47,213,1,5.834511946184514,1.3181159420289854,15.606910569105686,4.834511946184514,True
22,188,14,9.288799719895776,4.37993265993266,13.808316599732256,4.711200280104224,True
20,234,0,4.70106008075574,1.5088029218843173,10.350334682440844,4.70106008075574,True
7,258,1,5.646635416121344,1.2017348323318473,14.042352941176453,4.646635416121344,True
43,206,1,5.635956246357282,1.690798611111111,12.105925925925913,4.635956246357282,True
61,176,9,4.384769081421326,1.6768292682926829,8.84073913043478,4.615230918578674,True
93,155,0,4.572710895213874,1.1000873515024459,10.013809022907898,4.572710895213874,True
41,216,0,4.554246964572607,1.266561224489796,10.678260869565205,4.554246964572607,True
22,195,7,2.493096275520877,0.6941666666666666,6.1409722222222225,4.506903724479123,True
7,252,7,2.6278069594518807,1.1791157847127998,5.4,4.372193040548119,True
61,185,0,4.3524392639087885,1.0576581576026638,9.517340686274508,4.3524392639087885,True
62,179,1,5.336128588840979,1.0558823529411765,11.622058823529407,4.336128588840979,True
98,154,2,6.333146855428538,2.686165994623656,12.535832402234629,4.333146855428538,True
69,361,1,5.213521654852278,1.6772222222222222,11.873106060606059,4.213521654852278,True
58,146,1,5.202175831952453,1.576923076923077,11.545638264669163,4.202175831952453,True
84,266,1,5.141500431213209,1.4977564102564103,11.092083587553374,4.141500431213209,True
85,188,0,4.137324027683589,1.1599893162393162,9.404725325884533,4.137324027683589,True
53,195,0,4.134337241861753,0.7232142857142858,9.980192307692304,4.134337241861753,True
69,362,0,4.115092576706949,1.2354166666666668,10.722333333333328,4.115092576706949,True
36,157,1,5.0820241475551775,1.3935132957292506,11.425048262548259,4.0820241475551775,True
59,231,0,4.071126600600417,0.8355902777777778,9.91625,4.071126600600417,True
94,258,0,4.048826122443103,0.9522727272727273,8.448152337858215,4.048826122443103,True
33,199,1,4.998489707589783,1.5247663551401869,10.210754269449716,3.9984897075897834,True
73,213,0,3.9798891767616897,1.4918654343072948,8.789586206896548,3.9798891767616897,True
1,191,1,4.964486270454246,1.440909090909091,12.001016971110232,3.9644862704542456,True
2,287,0,3.9635720309105644,1.3000721500721502,8.538629991503818,3.9635720309105644,True
64,283,0,3.9302351392727415,1.1155844155844155,8.827896341463411,3.9302351392727415,True
3,179,0,3.9266389045083874,1.0922453703703705,9.834090909090902,3.9266389045083874,True
6,187,1,4.856107068837203,1.5100352112676056,9.294978728728728,3.8561070688372032,True
56,275,0,3.85532095622631,1.4251871101871103,6.763822805578341,3.85532095622631,True
12,170,0,3.845543417627908,0.9625,10.687342370744007,3.845543417627908,True
84,267,0,3.839496879079721,1.5554596811639065,7.981749999999993,3.839496879079721,True
73,212,1,4.8004573518378955,1.1066301431127015,12.148611111111103,3.8004573518378955,True
28,165,0,3.7259284863336637,0.8026729559748428,9.066761182955268,3.7259284863336637,True
14,180,0,3.72524358006296,0.6948568872987477,9.58510436432637,3.72524358006296,True
65,153,0,3.6993225315520144,0.7661111111111111,8.874319201609156,3.6993225315520144,True
35,181,0,3.688245522094461,1.1943039772727273,7.886559139784944,3.688245522094461,True
62,180,0,3.685798843150351,1.0774209486166009,7.97289963503649,3.685798843150351,True
9,201,0,3.673371755645002,1.0,8.710416666666665,3.673371755645002,True
72,207,6,2.3564627489803023,0.7105555555555555,4.087304525165459,3.6435372510196977,True
34,195,0,3.6191588310894964,0.6987790697674419,8.673571428571426,3.6191588310894964,True
40,187,1,4.581723593973918,1.2551630434782608,9.772013949433296,3.5817235939739183,True
82,213,1,4.54243763377523,1.510791505791506,8.984677419354838,3.54243763377523,True
2,286,1,4.541750515449139,1.1605697474167624,10.91041666666666,3.541750515449139,True
27,156,0,3.4905061534538655,0.8333333333333334,11.449999999999982,3.4905061534538655,True
30,194,0,3.4771282235453116,0.6825,11.689010989010987,3.4771282235453116,True
72,212,1,4.467341942469013,1.4483333333333333,9.786900780379039,3.4673419424690133,True
14,179,1,4.413080297583215,1.2165598290598292,9.179051500118117,3.413080297583215,True
40,188,0,3.3959662547351543,0.5,8.186269338959201,3.3959662547351543,True
88,213,0,3.382123950943745,0.7108869129046967,7.630769230769227,3.382123950943745,True
89,216,1,4.3785019243715695,1.2591666666666668,10.658362745098035,3.3785019243715695,True
60,171,1,4.350489173130014,1.3059364548494983,9.285046296296295,3.350489173130014,True
96,336,0,3.3186418817103687,0.7105555555555555,7.682663731425423,3.3186418817103687,True
37,170,0,3.3077817577360875,0.7582848837209303,8.115847838293092,3.3077817577360875,True
52,213,0,3.2975744166045176,0.5622320596458528,8.995940170940171,3.2975744166045176,True
88,212,1,4.2903795111517935,1.1146033653846155,10.653688524590162,3.2903795111517935,True
72,213,0,3.2825797969823096,0.7980514705882353,7.497499999999991,3.2825797969823096,True
29,163,0,3.277886603989034,0.5192567567567568,7.9274999999999896,3.277886603989034,True
34,194,1,4.2290069834464585,1.1098571428571429,8.25323426573426,3.2290069834464585,True
67,312,1,4.214205053070981,1.3935416666666667,9.34657608695652,3.214205053070981,True
92,340,1,4.213938531070436,1.3174242424242424,9.49843749999999,3.2139385310704363,True
82,214,0,3.2070714594765017,0.84125,7.249119241192406,3.2070714594765017,True
58,147,0,3.1949834060991686,0.5,7.604999999999995,3.1949834060991686,True
100,200,0,3.192904409007169,0.6679166666666666,7.498626738552893,3.192904409007169,True
61,184,1,4.188638797606444,1.6528688524590163,10.924999999999997,3.188638797606444,True
30,193,1,4.1705085067025145,1.155385235982251,9.025106837606836,3.1705085067025145,True
49,215,0,3.1663238535604563,0.7263368983957219,8.992321428571426,3.1663238535604563,True
38,194,0,3.1661414770660046,0.8104729729729729,6.484745934959347,3.1661414770660046,True
17,276,0,3.1634142067290347,0.7117948717948718,6.845842020850039,3.1634142067290347,True
47,214,0,3.078630819935234,1.0975741239892183,6.506209150326795,3.078630819935234,True
60,172,0,3.077603391961118,0.25,6.62024096385542,3.077603391961118,True
64,282,1,4.062658248562843,1.4595665961945032,7.9481372549019556,3.062658248562843,True
55,193,0,3.036385036795567,0.781547619047619,9.27999999999998,3.036385036795567,True
22,201,1,4.020887368268401,1.0199866310160428,11.220307807807801,3.0208873682684008,True
15,206,1,4.011062028253412,1.2428409090909092,8.961136363636362,3.011062028253412,True
74,166,0,3.0009419188480733,0.7312148217636022,7.8596631205673715,3.0009419188480733,True
13,163,0,2.9612750114668778,0.9761363636363637,6.340905621096461,2.9612750114668778,True
24,146,1,3.945570207293288,1.1247542997542996,8.708269826149076,2.945570207293288,True
45,158,0,2.9442750384272642,0.5760914760914762,6.732542026351648,2.9442750384272642,True
4,189,0,2.9437511137566417,0.6402586206896552,5.728749999999996,2.9437511137566417,True
76,209,1,3.9066677539788186,1.5597093023255815,8.484663865546212,2.9066677539788186,True
71,208,0,2.9040249697033067,0.40487179487179487,6.589999999999999,2.9040249697033067,True
24,147,0,2.903484907928656,0.693062015503876,7.70523989898987,2.903484907928656,True
33,200,0,2.8999941733695183,0.6626388888888889,6.644609475032004,2.8999941733695183,True
99,184,1,3.89849750678471,1.322717391304348,7.764354838709674,2.89849750678471,True
70,137,0,2.890449339090785,0.8661458333333334,6.372083279199687,2.890449339090785,True
78,231,0,2.8882608061031942,0.8177389705882353,7.128906249999998,2.8882608061031942,True
68,199,0,2.8830310460614132,0.8752580645161291,5.897827002851957,2.8830310460614132,True
21,195,0,2.882858867217243,0.30113636363636365,6.891915191053121,2.882858867217243,True
78,229,2,4.882163884469672,2.1071018651362987,9.431770833333328,2.882163884469672,True
96,335,1,3.851356699752189,1.2838461538461539,8.5848,2.851356699752189,True
11,240,0,2.8478569860500498,0.5622320596458528,7.207624999999973,2.8478569860500498,True
23,168,0,2.843960220715427,0.572176640926641,6.947711421098518,2.843960220715427,True
46,255,1,3.835219453891681,1.349234693877551,8.288636363636362,2.835219453891681,True
5,269,0,2.8048189729344326,0.8533928571428571,6.4329831144465235,2.8048189729344326,True
16,209,0,2.8016068719504275,0.8266925638179801,6.349206516027325,2.8016068719504275,True
98,156,0,2.7467420663154445,0.47871621621621624,6.813541666666666,2.7467420663154445,True
66,202,0,2.7258375763584826,0.9381155303030304,6.210089869281043,2.7258375763584826,True
32,190,1,3.7106829446719134,1.3205745341614907,7.535349462365588,2.7106829446719134,True
95,283,0,2.704873725467991,0.7365656963021243,6.207460531859516,2.704873725467991,True
46,256,0,2.642560228226021,0.5729142185663926,5.6103116279069765,2.642560228226021,True
76,210,0,2.6046388336039503,0.9113839285714286,5.405714285714277,2.6046388336039503,True
